大富翁数据中心_市场代码,证券代码,时间,最新,成交笔数,成交额,成交量,方向,买一价,买二价,买三价,买四价,买五价,卖一价,卖二价,卖三价,卖四价,卖五价,买一量,买二量,买三量,买四量,买五量,卖一量,卖二量,卖三量,卖四量,卖五量
sz,000001,2016-01-04 11:00:28,11.7000,1,58496.0000,50.0000,B,11.6900,11.6800,11.6700,11.6600,11.6500,11.7000,11.7100,11.7200,11.7300,11.7400,48,566,1253,2204,2697,380,628,866,624,699
sz,000001,2016-01-04 11:00:31,11.6800,18,153216.0000,132.0000,S,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,489,1263,2204,2697,1349,394,445,628,866,624
sz,000001,2016-01-04 11:00:33,11.6900,1,11680.0000,10.0000,B,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,500,1263,2204,2697,1349,384,435,628,866,612
sz,000001,2016-01-04 11:00:37,11.6900,4,81824.0000,70.0000,B,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,560,1263,2214,2697,1349,314,435,628,871,612
sz,000001,2016-01-04 11:00:39,11.6800,6,70112.0000,60.0000,S,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,620,1263,2214,2697,1374,294,435,628,871,612
sz,000001,2016-01-04 11:00:43,11.6800,5,223232.0000,191.0000,S,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,589,1263,2214,2697,1374,144,435,628,871,612
sz,000001,2016-01-04 11:00:49,11.6900,2,59616.0000,51.0000,B,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,594,1263,2297,2697,1374,93,447,628,871,624
sz,000001,2016-01-04 11:00:52,11.6800,9,158848.0000,136.0000,S,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,501,1263,2297,2697,1374,93,421,628,871,624
sz,000001,2016-01-04 11:00:55,11.6800,5,70080.0000,60.0000,S,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,452,1263,2192,2697,1374,93,421,458,871,624
sz,000001,2016-01-04 11:00:58,11.6900,10,117984.0000,101.0000,B,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,360,1263,2192,2697,1374,84,421,458,871,624
sz,000001,2016-01-04 11:01:01,11.6900,6,185664.0000,158.0000,B,11.6900,11.6800,11.6700,11.6600,11.6500,11.7000,11.7100,11.7200,11.7300,11.7400,145,312,1263,1892,2697,431,458,871,624,719
sz,000001,2016-01-04 11:01:04,11.6900,2,104032.0000,89.0000,S,11.6900,11.6800,11.6700,11.6600,11.6500,11.7000,11.7100,11.7200,11.7300,11.7400,76,314,1263,1892,2697,421,458,871,624,719
sz,000001,2016-01-04 11:01:08,11.6900,4,147456.0000,127.0000,S,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,324,1363,1892,2697,1374,83,715,458,871,624
sz,000001,2016-01-04 11:01:10,11.6800,2,8192.0000,7.0000,S,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,346,1363,1892,2697,1374,79,715,458,871,624
sz,000001,2016-01-04 11:01:16,11.6800,11,123808.0000,106.0000,S,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,273,1368,1892,2709,1374,292,719,458,871,624
sz,000001,2016-01-04 11:01:19,11.6900,2,17536.0000,15.0000,B,11.6800,11.6700,11.6600,11.6500,11.6400,11.6900,11.7000,11.7100,11.7200,11.7300,307,1368,1872,2723,1374,277,719,458,871,624
